Unnamed: 0,Region,State,Area,City,Consumer_profile,Product_category,Product_type,AC_1001_Issue,AC_1002_Issue,AC_1003_Issue,TV_2001_Issue,TV_2002_Issue,TV_2003_Issue,Claim_Value,Service_Centre,Product_Age,Purchased_from,Call_details,Purpose,Fraud
34181,South,Kerala,Urban,Kochi,Business,Household,AC,0,2,1,0,0,0,2742.0,10,214,Manufacturer,30.0,Complaint,0
6150,West,Maharshtra,Urban,Mumbai,Personal,Entertainment,TV,0,0,0,1,2,0,7000.0,14,43,Dealer,17.0,Claim,0
47141,North West,Karnataka,Urban,Bangalore,Personal,Entertainment,TV,0,0,0,1,1,1,10000.0,14,9,Dealer,2.5,Claim,0
6607,South,Andhra Pradesh,Urban,Vijayawada,Personal,Entertainment,TV,0,0,0,0,1,1,4000.0,15,103,Manufacturer,16.0,Claim,0
48831,North,HP,Urban,Shimla,Personal,Household,AC,0,2,1,0,0,0,5584.0,11,111,Dealer,4.0,Other,0
895,East,Karnataka,Urban,Bangalore,Personal,Household,AC,0,0,0,0,0,0,50000.0,13,7,Manufacturer,1.6,Claim,1
8739,North East,Karnataka,Urban,Bangalore,Personal,Household,AC,0,0,0,0,0,0,50000.0,15,15,Manufacturer,0.5,Claim,0
8857,East,West Bengal,Urban,Kolkata,Personal,Entertainment,TV,0,0,0,1,2,1,373.0,14,72,Dealer,30.0,Claim,0
1307,South East,Andhra Pradesh,Rural,Vizag,Personal,Household,AC,0,1,0,0,0,0,4948.0,13,942,Manufacturer,30.0,Claim,0
16681,West,Maharshtra,Rural,Mumbai,Personal,Entertainment,TV,0,0,0,1,1,1,7369.0,11,833,Dealer,30.0,Claim,0
3912,South,Andhra Pradesh,Urban,Vijayawada,Personal,Entertainment,TV,0,0,0,1,0,1,4000.0,15,26,Manufacturer,23.0,Complaint,0
6779,South East,Odisha,Urban,Bhubaneswar,Personal,Household,AC,2,2,2,0,0,0,15000.0,12,22,Dealer,23.0,Claim,0
7342,West,Gujarat,Urban,Ahmedabad,Personal,Household,AC,1,1,2,0,0,0,7755.0,13,550,Dealer,30.0,Claim,0
32111,South East,Odisha,Urban,Bhubaneswar,Personal,Household,AC,2,2,2,0,0,0,15000.0,12,311,Dealer,4.0,Claim,0
8383,North East,West Bengal,Urban,Kolkata,Personal,Household,AC,1,0,0,0,0,0,2000.0,10,21,Manufacturer,24.0,Claim,0
4567,South East,Odisha,Urban,Bhubaneswar,Business,Household,AC,1,2,0,0,0,0,7000.0,12,193,Dealer,7.0,Claim,0
5698,East,West Bengal,Rural,Kolkata,Personal,Entertainment,TV,0,0,0,1,1,1,6767.0,12,338,Internet,7.0,Other,0
8412,South,Karnataka,Rural,Bangalore,Business,Household,AC,0,1,0,0,0,0,4431.0,11,27,Internet,30.0,Complaint,0
4971,West,Bihar,Urban,Purnea,Business,Entertainment,TV,0,0,0,0,0,0,12000.0,12,5,Internet,1.0,Complaint,0
24181,South West,Andhra Pradesh,Urban,Hyderabad,Business,Entertainment,TV,0,0,0,0,2,0,10000.0,13,19,Dealer,1.0,Claim,0
9469,South,Tamilnadu,Urban,Chennai,Personal,Household,AC,1,1,0,0,0,0,4000.0,15,80,Manufacturer,12.0,Complaint,0
3292,South West,Goa,Urban,Panaji,Business,Entertainment,TV,0,0,0,1,1,0,6586.0,13,35,Dealer,30.0,Claim,0
61510,North East,Tripura,Urban,Agartala,Personal,Household,AC,0,1,1,0,0,0,2515.0,10,748,Manufacturer,30.0,Other,0
3914,North West,MP,Rural,Bhopal,Business,Entertainment,TV,0,0,0,0,1,0,3580.0,11,219,Dealer,30.0,Other,0
2339,North East,West Bengal,Urban,Kolkata,Business,Household,AC,1,2,0,0,0,0,7000.0,10,151,Dealer,19.0,Complaint,0
13401,South West,Andhra Pradesh,Urban,Hyderabad,Business,Entertainment,TV,0,0,0,0,2,0,10000.0,13,19,Dealer,1.0,Claim,0
7431,South,Karnataka,Rural,Bangalore,Business,Household,AC,1,1,0,0,0,0,20000.0,12,10,Dealer,1.0,Complaint,0
12971,North,Andhra Pradesh,Urban,Hyderabad,Personal,Household,AC,0,0,0,0,0,0,10000.0,15,4,Dealer,1.0,Other,0
79431,West,Gujarat,Urban,Ahmedabad,Personal,Entertainment,TV,0,0,0,1,1,1,7370.0,13,698,Manufacturer,30.0,Other,0
27881,North East,West Bengal,Urban,Kolkata,Personal,Household,AC,1,0,0,0,0,0,2000.0,10,21,Manufacturer,24.0,Claim,0
8904,South East,Delhi,Urban,New Delhi,Business,Entertainment,TV,0,0,0,1,1,1,25000.0,12,3,Dealer,1.5,Complaint,0
9357,South,Tamilnadu,Urban,Chennai,Personal,Household,AC,1,2,0,0,0,0,7000.0,15,68,Manufacturer,9.0,Complaint,0
47891,North West,Karnataka,Urban,Bangalore,Personal,Entertainment,TV,0,0,0,1,1,1,10000.0,14,9,Dealer,2.5,Complaint,0
4900,South,Karnataka,Urban,Bangalore,Personal,Entertainment,TV,0,0,0,1,1,0,4000.0,15,61,Dealer,20.0,Complaint,0
2439,South West,Andhra Pradesh,Urban,Hyderabad,Business,Entertainment,TV,0,0,0,1,1,1,10000.0,13,5,Dealer,2.6,Claim,0
5043,East,Bihar,Rural,Patna,Personal,Entertainment,TV,0,0,0,0,1,0,,13,176,Internet,30.0,Complaint,0
45841,North East,Assam,Urban,Guwhati,Personal,Entertainment,TV,0,0,0,1,2,0,3501.0,14,43,Dealer,30.0,Other,1
8216,South East,Tamilnadu,Rural,Chennai,Business,Entertainment,TV,0,0,0,1,1,1,50000.0,12,19,Manufacturer,1.3,Claim,0
6901,South West,Andhra Pradesh,Urban,Hyderabad,Business,Household,AC,1,0,0,0,0,0,10000.0,13,6,Dealer,1.4,Complaint,0
55701,South,Karnataka,Urban,Bangalore,Business,Entertainment,TV,0,0,0,1,1,1,,10,574,Manufacturer,30.0,Claim,0
48531,South West,Kerala,Rural,Kochi,Business,Household,AC,0,0,0,0,0,0,20000.0,13,3,Manufacturer,6.5,Claim,0
5835,North East,Karnataka,Urban,Bangalore,Personal,Household,AC,0,0,0,0,0,0,50000.0,15,15,Manufacturer,0.5,Claim,0
7905,North,HP,Urban,Shimla,Personal,Household,AC,0,2,1,0,0,0,5584.0,11,111,Dealer,4.0,Other,0
9649,North West,Gujarat,Urban,Vadodara,Personal,Household,AC,0,0,1,0,0,0,12000.0,14,12,Internet,2.5,Claim,0
91751,South East,Odisha,Urban,Bhubaneswar,Personal,Entertainment,TV,0,0,0,2,1,0,7000.0,12,32,Manufacturer,14.0,Claim,0
9799,North East,Uttar Pradesh,Urban,Lucknow,Personal,Entertainment,TV,0,0,0,0,0,0,0.0,10,125,Internet,1.0,Complaint,0
5982,South West,Andhra Pradesh,Urban,Hyderabad,Business,Entertainment,TV,0,0,0,1,1,1,20000.0,13,14,Manufacturer,1.4,Claim,0
7033,South East,Delhi,Urban,New Delhi,Business,Entertainment,TV,0,0,0,1,1,1,25000.0,12,3,Dealer,1.5,Complaint,0
95601,North East,West Bengal,Urban,Kolkata,Personal,Household,AC,1,0,0,0,0,0,2000.0,10,212,Dealer,4.0,Complaint,0
16341,South,Karnataka,Urban,Bangalore,Business,Entertainment,TV,0,0,0,1,2,0,15000.0,10,60,Manufacturer,0.5,Complaint,1
6948,West,Gujarat,Urban,Vadodara,Business,Household,AC,0,0,0,0,0,0,20000.0,12,4,Manufacturer,2.6,Claim,0
2213,East,West Bengal,Urban,Kolkata,Business,Entertainment,TV,0,0,0,1,2,1,5283.0,11,883,Dealer,12.0,Claim,0
2927,South East,Telengana,Urban,Hyderabad,Business,Household,AC,1,1,0,0,0,0,,15,864,Manufacturer,30.0,Other,0
4681,North West,Maharshtra,Urban,Mumbai,Personal,Entertainment,TV,0,0,0,0,2,0,20000.0,14,21,Manufacturer,1.4,Claim,0
8437,South West,Kerala,Rural,Kochi,Business,Household,AC,0,0,0,0,0,0,20000.0,13,3,Manufacturer,6.5,Claim,0
163,South East,Telengana,Rural,Hyderabad,Personal,Entertainment,TV,0,0,0,2,2,1,6022.0,11,112,Manufacturer,14.0,Claim,0
99241,North East,Karnataka,Urban,Bangalore,Personal,Household,AC,0,0,0,0,0,0,50000.0,15,15,Manufacturer,0.5,Claim,0
5265,West,Maharshtra,Rural,Mumbai,Business,Entertainment,TV,0,0,0,0,1,0,3541.0,12,391,Manufacturer,27.0,Complaint,0
1709,South,Andhra Pradesh,Urban,Vijayawada,Personal,Household,AC,1,1,0,0,0,0,4000.0,15,79,Dealer,7.0,Claim,0
7346,South West,Tamilnadu,Rural,Chennai,Business,Entertainment,TV,0,0,0,1,2,1,21000.0,13,4,Internet,2.5,Complaint,0
9311,South,Kerala,Rural,Kochi,Business,Household,AC,0,0,0,0,0,0,15000.0,10,19,Manufacturer,2.4,Other,1
6247,South West,Tamilnadu,Rural,Chennai,Business,Entertainment,TV,0,0,0,1,1,1,21000.0,13,4,Internet,2.5,Complaint,0
1526,South,Karnataka,Urban,Bangalore,Business,Household,AC,1,0,0,0,0,0,2000.0,15,329,Dealer,14.0,Complaint,0
4887,South,Tamilnadu,Rural,Chennai,Personal,Entertainment,TV,0,0,0,1,2,1,1691.0,13,746,Dealer,30.0,Other,0
2281,East,Bihar,Rural,Patna,Personal,Household,AC,0,0,0,0,0,0,25000.0,13,4,Dealer,0.5,Complaint,0
2875,North East,Jharkhand,Rural,Ranchi,Personal,Entertainment,TV,0,0,0,0,1,2,25000.0,15,6,Dealer,1.3,Claim,0
8369,South East,Telengana,Rural,Hyderabad,Personal,Entertainment,TV,0,0,0,2,2,1,6022.0,11,112,Manufacturer,14.0,Claim,0
88491,North,Andhra Pradesh,Rural,Hyderabad,Personal,Entertainment,TV,0,0,0,0,0,0,20000.0,15,4,Manufacturer,2.6,Claim,0
3644,North West,Gujarat,Urban,Vadodara,Personal,Household,AC,0,0,1,0,0,0,12000.0,14,12,Internet,2.5,Claim,0
6070,South,Andhra Pradesh,Urban,Vijayawada,Personal,Entertainment,TV,0,0,0,0,1,1,4000.0,15,103,Manufacturer,16.0,Claim,0
3648,South,Andhra Pradesh,Urban,Hyderabad,Business,Entertainment,TV,0,0,0,0,0,0,25000.0,10,15,Dealer,2.4,Claim,0
6003,South,Tamilnadu,Urban,Chennai,Personal,Entertainment,TV,0,0,0,2,0,0,5000.0,15,254,Dealer,9.0,Claim,0
7646,South East,Odisha,Urban,Bhubaneswar,Personal,Household,AC,2,2,2,0,0,0,15000.0,12,22,Dealer,23.0,Claim,0
19491,South,Tamilnadu,Urban,Chennai,Personal,Entertainment,TV,0,0,0,2,0,0,5000.0,15,254,Dealer,9.0,Claim,0
6637,South East,Maharshtra,Rural,Pune,Business,Entertainment,TV,0,0,0,0,0,0,50000.0,12,10,Manufacturer,1.6,Claim,0
70221,South East,Kerala,Rural,Kochi,Business,Household,AC,0,0,0,0,0,0,25000.0,12,16,Dealer,1.6,Complaint,0
9104,South,Delhi,Urban,New Delhi,Business,Entertainment,TV,0,0,0,0,0,0,25000.0,10,18,Dealer,1.0,Complaint,0
7459,West,Kerala,Rural,Kochi,Business,Entertainment,TV,0,0,0,1,1,1,10000.0,12,18,Dealer,1.4,Claim,0
4544,South,Tamilnadu,Urban,Chennai,Personal,Household,AC,1,2,0,0,0,0,7000.0,15,68,Manufacturer,9.0,Complaint,0
7536,North East,Tamilnadu,Urban,Chennai,Personal,Entertainment,TV,0,0,0,1,0,2,25000.0,15,10,Dealer,1.5,Complaint,0
35611,West,Gujarat,Rural,Ahmedabad,Personal,Entertainment,TV,0,0,0,1,1,0,4216.0,10,672,Dealer,25.0,Other,0
6547,North East,Assam,Urban,Guwhati,Personal,Entertainment,TV,0,0,0,1,2,0,3501.0,14,43,Dealer,30.0,Other,1
1663,North East,Gujarat,Rural,Ahmedabad,Personal,Entertainment,TV,0,0,0,1,1,1,15000.0,15,12,Manufacturer,1.6,Complaint,1
1837,North East,Uttar Pradesh,Urban,Lucknow,Personal,Household,AC,2,0,0,0,0,0,5000.0,10,271,Dealer,2.0,Complaint,0
248,South,Tamilnadu,Urban,Chennai,Business,Household,AC,2,0,0,0,0,0,5000.0,15,152,Dealer,18.0,Claim,0
1598,South East,Delhi,Urban,New Delhi,Business,Entertainment,TV,0,0,0,1,1,1,25000.0,12,3,Dealer,1.5,Complaint,0
2133,North East,Uttar Pradesh,Urban,Lucknow,Personal,Entertainment,TV,0,0,0,0,0,0,0.0,10,340,Manufacturer,10.0,Claim,0
2127,North East,Uttar Pradesh,Urban,Lucknow,Business,Household,AC,2,2,0,0,0,0,10000.0,10,206,Dealer,17.0,Claim,0
104,North West,Maharshtra,Urban,Mumbai,Personal,Entertainment,TV,0,0,0,0,2,0,20000.0,14,21,Dealer,1.4,Claim,0
292,North East,Uttar Pradesh,Urban,Lucknow,Business,Entertainment,TV,0,0,0,1,1,0,4000.0,10,81,Internet,21.0,Claim,0
6734,South West,Andhra Pradesh,Urban,Hyderabad,Business,Entertainment,TV,0,0,0,1,1,1,20000.0,13,14,Manufacturer,1.4,Claim,1
5623,South,Tamilnadu,Urban,Chennai,Personal,Entertainment,TV,0,0,0,1,0,0,2000.0,15,39,Dealer,11.0,Claim,0
10571,North West,Karnataka,Urban,Bangalore,Personal,Entertainment,TV,0,0,0,1,1,1,10000.0,14,9,Dealer,2.5,Complaint,0
1090,North West,Gujarat,Urban,Vadodara,Personal,Household,AC,0,1,1,0,0,0,10000.0,14,15,Dealer,2.6,Claim,0
3837,West,Kerala,Rural,Kochi,Business,Entertainment,TV,0,0,0,1,1,1,10000.0,12,18,Dealer,1.4,Claim,0
7005,South,Kerala,Rural,Kochi,Business,Household,AC,0,0,0,0,0,0,15000.0,10,19,Manufacturer,2.4,Other,0
585,South West,Tamilnadu,Rural,Chennai,Business,Entertainment,TV,0,0,0,1,1,1,21000.0,13,4,Internet,2.5,Complaint,0
9879,South East,Tamilnadu,Rural,Chennai,Business,Entertainment,TV,0,0,0,1,1,1,50000.0,12,19,Manufacturer,1.3,Claim,0
8752,North,Bihar,Rural,Purnea,Personal,Household,AC,1,1,0,0,0,0,12000.0,15,21,Internet,1.0,Complaint,0
7807,North East,Uttar Pradesh,Urban,Lucknow,Personal,Household,AC,2,0,0,0,0,0,5000.0,10,288,Dealer,18.0,Claim,0
2104,East,Bihar,Rural,Patna,Personal,Household,AC,0,2,1,0,0,0,,11,383,Dealer,20.0,Claim,0
635,South,Andhra Pradesh,Urban,Vijayawada,Personal,Entertainment,TV,0,0,0,1,0,1,4000.0,15,26,Manufacturer,23.0,Complaint,0
3042,South,Andhra Pradesh,Urban,Vijayawada,Personal,Household,AC,2,2,2,0,0,0,15000.0,15,303,Internet,7.0,Complaint,0
6826,South East,Odisha,Urban,Bhubaneswar,Personal,Household,AC,2,2,2,0,0,0,15000.0,12,311,Dealer,4.0,Claim,0
8254,South West,Maharshtra,Urban,Pune,Business,Entertainment,TV,0,0,0,0,0,0,20000.0,13,16,Manufacturer,2.5,Other,1
70211,South East,Delhi,Urban,New Delhi,Business,Entertainment,TV,0,0,0,1,1,1,25000.0,12,3,Dealer,1.5,Complaint,0
3827,North East,Tripura,Rural,Agartala,Personal,Household,AC,0,1,2,0,0,0,4024.0,12,721,Dealer,30.0,Complaint,0
4594,South,Andhra Pradesh,Rural,Hyderabad,Business,Entertainment,TV,0,0,0,0,0,0,25000.0,10,4,Dealer,0.5,Complaint,0
858,South,Tamilnadu,Rural,Chennai,Business,Entertainment,TV,0,0,0,2,1,0,5191.0,10,411,Manufacturer,30.0,Claim,0
9041,South East,Tamilnadu,Urban,Chennai,Business,Entertainment,TV,0,0,0,1,1,1,15000.0,12,4,Manufacturer,1.6,Complaint,0
39481,North East,Delhi,Urban,New Delhi,Personal,Household,AC,2,1,0,0,0,0,25000.0,15,21,Dealer,2.4,Complaint,0
809,North East,Uttar Pradesh,Urban,Lucknow,Business,Household,AC,2,2,0,0,0,0,10000.0,10,206,Dealer,17.0,Claim,0
6765,South,Andhra Pradesh,Urban,Vijayawada,Personal,Household,AC,2,2,2,0,0,0,15000.0,15,303,Internet,7.0,Complaint,0
5586,North East,Karnataka,Urban,Bangalore,Personal,Household,AC,0,0,0,0,0,0,50000.0,15,15,Manufacturer,0.5,Claim,0
52661,North West,Gujarat,Urban,Vadodara,Personal,Household,AC,0,1,1,0,0,0,10000.0,14,15,Dealer,2.6,Claim,0
7263,South,Andhra Pradesh,Rural,Hyderabad,Business,Entertainment,TV,0,0,0,0,0,0,25000.0,10,4,Dealer,0.5,Complaint,0
758,East,Delhi,Urban,New Delhi,Personal,Entertainment,TV,0,0,0,0,1,1,25000.0,13,60,Dealer,1.3,Claim,0
6915,North,Bihar,Urban,Purnea,Personal,Household,AC,0,1,1,0,0,0,12000.0,15,10,Internet,1.4,Complaint,0
4516,South,Tamilnadu,Urban,Chennai,Personal,Household,AC,1,1,0,0,0,0,4000.0,15,80,Manufacturer,12.0,Complaint,0
4122,South East,Kerala,Rural,Kochi,Business,Entertainment,TV,0,0,0,1,0,2,15000.0,12,15,Dealer,1.3,Complaint,0
4898,North East,Maharshtra,Urban,Pune,Personal,Entertainment,TV,0,0,0,0,0,0,25000.0,15,18,Dealer,1.6,Complaint,0
9810,South,Bihar,Urban,Purnea,Business,Entertainment,TV,0,0,0,0,1,0,50000.0,10,14,Manufacturer,1.5,Claim,0
45851,South East,Odisha,Urban,Bhubaneswar,Personal,Entertainment,TV,0,0,0,1,0,0,2000.0,12,205,Manufacturer,24.0,Complaint,0
6453,West,Gujarat,Rural,Ahmedabad,Business,Entertainment,TV,0,0,0,0,0,2,10000.0,12,14,Dealer,6.5,Other,0
5300,East,Gujarat,Rural,Vadodara,Personal,Entertainment,TV,0,0,0,2,2,2,15000.0,13,10,Manufacturer,2.4,Complaint,0
4934,North East,Karnataka,Urban,Bangalore,Personal,Household,AC,0,0,0,0,0,0,50000.0,15,15,Manufacturer,0.5,Claim,0
12901,West,Maharshtra,Urban,Mumbai,Personal,Household,AC,0,0,0,0,0,0,0.0,14,332,Manufacturer,20.0,Complaint,1
4992,North,Andhra Pradesh,Rural,Hyderabad,Personal,Entertainment,TV,0,0,0,0,0,0,20000.0,15,4,Manufacturer,2.6,Claim,0
7618,North West,Gujarat,Urban,Vadodara,Personal,Household,AC,0,1,1,0,0,0,10000.0,14,15,Dealer,2.6,Claim,0
4965,North,Andhra Pradesh,Rural,Hyderabad,Personal,Household,AC,1,1,2,0,0,0,10000.0,15,12,Dealer,6.5,Claim,0
5920,East,Delhi,Urban,New Delhi,Personal,Entertainment,TV,0,0,0,0,1,1,25000.0,13,60,Dealer,1.3,Claim,0
486,West,Gujarat,Rural,Ahmedabad,Business,Entertainment,TV,0,0,0,0,0,2,10000.0,12,14,Dealer,6.5,Other,0
9795,North East,Gujarat,Rural,Vadodara,Personal,Household,AC,1,1,0,0,0,0,15000.0,15,16,Manufacturer,1.5,Complaint,0
2944,North,Delhi,Rural,Delhi,Personal,Entertainment,TV,0,0,0,1,1,0,4674.0,13,333,Manufacturer,30.0,Claim,0
1123,East,Andhra Pradesh,Urban,Hyderabad,Personal,Entertainment,TV,0,0,0,0,0,2,50000.0,13,18,Manufacturer,0.5,Complaint,1
7862,North,Andhra Pradesh,Urban,Hyderabad,Personal,Entertainment,TV,0,0,0,0,0,0,10000.0,15,7,Dealer,2.5,Claim,0
6795,South,Andhra Pradesh,Urban,Vijayawada,Personal,Household,AC,2,2,2,0,0,0,15000.0,15,303,Internet,7.0,Complaint,0
2557,South West,Tamilnadu,Rural,Chennai,Business,Entertainment,TV,0,0,0,1,1,1,21000.0,13,4,Internet,2.5,Complaint,0
8531,North East,Delhi,Urban,New Delhi,Personal,Household,AC,1,1,0,0,0,0,25000.0,15,21,Dealer,2.4,Complaint,0
719,East,Tamilnadu,Rural,Chennai,Personal,Household,AC,0,0,0,0,0,0,50000.0,13,4,Manufacturer,1.3,Complaint,0
9114,South,Andhra Pradesh,Urban,Vijayawada,Business,Household,AC,1,0,0,0,0,0,2000.0,15,224,Manufacturer,23.0,Complaint,0
8015,West,Maharshtra,Rural,Mumbai,Business,Entertainment,TV,0,0,0,0,1,0,3541.0,12,391,Manufacturer,27.0,Complaint,0
5756,South,Andhra Pradesh,Urban,Vijayawada,Personal,Entertainment,TV,0,0,0,2,1,0,7000.0,15,330,Dealer,8.0,Claim,0
2678,South,Andhra Pradesh,Urban,Vijayawada,Personal,Entertainment,TV,0,0,0,1,1,1,6000.0,15,301,Manufacturer,3.0,Complaint,0
5444,North West,Tamilnadu,Rural,Chennai,Personal,Entertainment,TV,0,0,0,0,0,0,10000.0,14,4,Dealer,1.0,Complaint,0
142,South East,Telengana,Urban,Hyderabad,Business,Household,AC,1,1,0,0,0,0,,15,864,Manufacturer,30.0,Other,0
5428,North East,Assam,Rural,Guwhati,Personal,Household,AC,0,1,2,0,0,0,4474.0,12,202,Manufacturer,30.0,Claim,0
5224,South East,Maharshtra,Urban,Mumbai,Business,Household,AC,0,0,1,0,0,0,50000.0,12,6,Dealer,2.4,Claim,0
6498,South,Tamilnadu,Urban,Chennai,Personal,Entertainment,TV,0,0,0,0,0,0,0.0,15,213,Manufacturer,2.0,Complaint,0
1756,East,Uttar Pradesh,Urban,Lucknow,Personal,Household,AC,0,1,1,0,0,0,50000.0,13,12,Manufacturer,1.5,Claim,1
5008,South,Tamilnadu,Urban,Chennai,Personal,Household,AC,1,1,1,0,0,0,6000.0,15,280,Dealer,21.0,Complaint,0
1402,South East,Odisha,Urban,Bhubaneswar,Personal,Household,AC,1,1,0,0,0,0,4000.0,12,347,Internet,6.0,Claim,0
27510,South,Andhra Pradesh,Urban,Vijayawada,Personal,Household,AC,1,1,0,0,0,0,4000.0,15,79,Dealer,7.0,Claim,0
59510,West,Maharshtra,Rural,Mumbai,Personal,Entertainment,TV,0,0,0,2,1,1,4504.0,12,123,Dealer,30.0,Claim,0
4080,South East,Tamilnadu,Rural,Chennai,Business,Entertainment,TV,0,0,0,1,1,1,50000.0,12,19,Manufacturer,1.3,Claim,0
7201,South East,Tamilnadu,Rural,Chennai,Business,Entertainment,TV,0,0,0,1,1,1,50000.0,12,19,Manufacturer,1.3,Claim,1
5387,West,Maharshtra,Rural,Mumbai,Personal,Entertainment,TV,0,0,0,1,1,1,7369.0,11,833,Dealer,30.0,Claim,0
9068,South East,Andhra Pradesh,Rural,Vizag,Personal,Entertainment,TV,0,0,0,1,1,0,,13,522,Internet,30.0,Claim,0
1291,South East,Telengana,Rural,Hyderabad,Personal,Entertainment,TV,0,0,0,1,2,1,3149.0,14,820,Dealer,28.0,Claim,0
5215,North West,Gujarat,Urban,Vadodara,Personal,Household,AC,0,0,0,0,0,0,12000.0,14,12,Internet,2.5,Claim,0
6866,South,Tamilnadu,Rural,Chennai,Personal,Entertainment,TV,0,0,0,0,1,1,5033.0,11,284,Dealer,30.0,Claim,0
3471,North East,Karnataka,Urban,Bangalore,Personal,Household,AC,0,0,0,0,0,0,50000.0,15,15,Manufacturer,0.5,Claim,0
9266,South,Tamilnadu,Rural,Chennai,Business,Entertainment,TV,0,0,0,0,0,0,15000.0,10,21,Manufacturer,1.6,Other,0
1473,South,Bihar,Urban,Purnea,Business,Entertainment,TV,0,0,0,0,1,0,50000.0,10,14,Manufacturer,1.5,Claim,0
4616,South East,Kerala,Rural,Kochi,Business,Entertainment,TV,0,0,0,1,0,2,15000.0,12,15,Dealer,1.3,Complaint,0
7310,South West,Andhra Pradesh,Urban,Hyderabad,Business,Entertainment,TV,0,0,0,1,1,1,10000.0,13,5,Dealer,2.6,Claim,0
2517,West,Maharshtra,Urban,Mumbai,Business,Household,AC,2,0,0,0,0,0,5000.0,14,49,Internet,22.0,Complaint,1
78981,West,Maharshtra,Rural,Mumbai,Business,Household,AC,0,0,1,0,0,0,5418.0,14,914,Internet,30.0,Claim,0
8986,South,Bihar,Urban,Purnea,Business,Entertainment,TV,0,0,0,0,1,0,50000.0,10,14,Manufacturer,1.5,Claim,0
5471,South East,Delhi,Urban,New Delhi,Business,Entertainment,TV,0,0,0,1,1,1,25000.0,12,3,Dealer,1.5,Complaint,0
3273,South,Tamilnadu,Urban,Chennai,Personal,Household,AC,2,2,1,0,0,0,12000.0,15,244,Manufacturer,4.0,Complaint,0
1688,North East,Tamilnadu,Urban,Chennai,Personal,Entertainment,TV,0,0,0,1,0,2,25000.0,15,10,Dealer,1.5,Complaint,0
8246,West,Maharshtra,Urban,Mumbai,Business,Entertainment,TV,0,0,0,2,0,1,7000.0,14,293,Manufacturer,13.0,Complaint,0
30511,South,Bihar,Urban,Purnea,Business,Entertainment,TV,0,0,0,0,1,0,50000.0,10,14,Manufacturer,1.5,Claim,0
40071,South East,Andhra Pradesh,Rural,Vizag,Personal,Entertainment,TV,0,0,0,1,1,0,,13,522,Internet,30.0,Claim,0
62051,North,Andhra Pradesh,Rural,Hyderabad,Personal,Entertainment,TV,0,0,0,0,0,0,20000.0,15,4,Manufacturer,2.6,Claim,1
62611,South East,Odisha,Urban,Bhubaneswar,Business,Household,AC,1,2,0,0,0,0,7000.0,12,193,Dealer,7.0,Claim,0
97651,West,Bihar,Urban,Patna,Business,Household,AC,0,0,0,0,0,0,12000.0,12,19,Internet,1.4,Complaint,0
5057,North East,Tamilnadu,Urban,Chennai,Personal,Entertainment,TV,0,0,0,1,0,2,25000.0,15,10,Dealer,1.5,Complaint,0
2544,South West,Maharshtra,Urban,Mumbai,Business,Household,AC,0,0,0,0,0,0,12000.0,13,9,Internet,2.6,Complaint,0
2257,North East,Uttar Pradesh,Urban,Lucknow,Business,Household,AC,1,0,0,0,0,0,2000.0,10,148,Manufacturer,24.0,Claim,1
73681,South,Karnataka,Urban,Bangalore,Business,Entertainment,TV,0,0,0,1,2,0,15000.0,10,60,Manufacturer,0.5,Complaint,1
85511,East,West Bengal,Urban,Kolkata,Personal,Entertainment,TV,0,0,0,0,2,1,501.0,10,409,Internet,30.0,Claim,0
5283,South,Karnataka,Urban,Bangalore,Business,Entertainment,TV,0,0,0,1,1,1,,10,574,Manufacturer,30.0,Claim,0
5815,North West,Delhi,Urban,New Delhi,Personal,Household,AC,1,0,0,0,0,0,12000.0,14,16,Internet,6.5,Complaint,0
39810,East,Tamilnadu,Urban,Chennai,Personal,Household,AC,0,0,0,0,0,0,25000.0,13,19,Dealer,1.5,Claim,0
5027,South,Kerala,Rural,Kochi,Business,Household,AC,0,0,0,0,0,0,15000.0,10,19,Manufacturer,2.4,Other,0
8894,South East,Kerala,Rural,Kochi,Business,Household,AC,0,0,0,0,0,0,25000.0,12,16,Dealer,1.6,Complaint,0
8364,South,Tamilnadu,Urban,Chennai,Personal,Household,AC,1,2,0,0,0,0,7000.0,15,68,Manufacturer,9.0,Complaint,0
911,South East,Maharshtra,Urban,Mumbai,Business,Household,AC,0,0,1,0,0,0,50000.0,12,6,Dealer,2.4,Claim,0
3653,South,Tamilnadu,Rural,Chennai,Business,Entertainment,TV,0,0,0,1,2,0,5918.0,11,705,Dealer,9.0,Claim,0
8080,North East,Uttar Pradesh,Urban,Lucknow,Personal,Household,AC,2,0,0,0,0,0,5000.0,10,288,Dealer,18.0,Claim,0
68151,South,Kerala,Urban,Kochi,Business,Entertainment,TV,0,0,0,0,0,0,15000.0,10,6,Manufacturer,1.5,Claim,0
5997,South,Karnataka,Urban,Bangalore,Business,Entertainment,TV,0,0,0,2,0,0,5000.0,15,281,Manufacturer,4.0,Complaint,0
97061,West,Maharshtra,Urban,Mumbai,Personal,Entertainment,TV,0,0,0,1,1,0,4000.0,14,331,Manufacturer,24.0,Complaint,0
44310,North East,Karnataka,Urban,Bangalore,Personal,Household,AC,0,0,0,0,0,0,50000.0,15,15,Manufacturer,0.5,Claim,0
